t   ch1 ch2
5.274000000000000909e+00 4.799999999999999822e+00 4.000000000000000222e-01
5.284000000000000696e+00 4.000000000000000000e+00 0.000000000000000000e+00
5.294000000000002260e+00 5.200000000000000178e+00 4.000000000000000222e-01
5.304000000000001158e+00 5.200000000000000178e+00 4.000000000000000222e-01
5.314000000000000945e+00 4.400000000000000355e+00 -2.000000000000000111e-01
5.324000000000000732e+00 4.799999999999999822e+00 0.000000000000000000e+00
5.334000000000002295e+00 6.000000000000000000e+00 4.000000000000000222e-01
5.344000000000001194e+00 5.200000000000000178e+00 0.000000000000000000e+00
5.354000000000000981e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.364000000000000767e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.374000000000002331e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.384000000000001229e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.394000000000001016e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.404000000000000803e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.414000000000002366e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.424000000000002153e+00 6.400000000000000355e+00 0.000000000000000000e+00
5.434000000000001052e+00 5.599999999999999645e+00 4.000000000000000222e-01
5.444000000000000838e+00 6.400000000000000355e+00 2.000000000000000111e-01
5.454000000000000625e+00 5.599999999999999645e+00 -2.000000000000000111e-01
5.464000000000002188e+00 5.599999999999999645e+00 -2.000000000000000111e-01
5.474000000000001087e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.484000000000000874e+00 5.599999999999999645e+00 -2.000000000000000111e-01
5.494000000000000661e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.504000000000002224e+00 6.400000000000000355e+00 2.000000000000000111e-01
5.514000000000001123e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.524000000000000909e+00 6.400000000000000355e+00 -2.000000000000000111e-01
5.534000000000000696e+00 5.599999999999999645e+00 2.000000000000000111e-01
5.544000000000002260e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.554000000000002046e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.564000000000000945e+00 6.000000000000000000e+00 0.000000000000000000e+00
5.574000000000000732e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.584000000000002295e+00 6.000000000000000000e+00 2.000000000000000111e-01
5.594000000000002082e+00 6.799999999999999822e+00 -2.000000000000000111e-01
5.604000000000000981e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.614000000000000767e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.624000000000000554e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.634000000000002117e+00 6.000000000000000000e+00 -2.000000000000000111e-01
5.644000000000001016e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.654000000000000803e+00 5.599999999999999645e+00 -2.000000000000000111e-01
5.664000000000000590e+00 6.000000000000000000e+00 0.000000000000000000e+00
5.674000000000002153e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.684000000000001940e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.694000000000000838e+00 6.799999999999999822e+00 2.000000000000000111e-01
5.704000000000000625e+00 6.000000000000000000e+00 0.000000000000000000e+00
5.714000000000002188e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.724000000000001975e+00 6.799999999999999822e+00 0.000000000000000000e+00
5.734000000000000874e+00 5.599999999999999645e+00 4.000000000000000222e-01
5.744000000000000661e+00 6.000000000000000000e+00 0.000000000000000000e+00
5.754000000000002224e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.764000000000002011e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.774000000000000909e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.784000000000000696e+00 6.400000000000000355e+00 2.000000000000000111e-01
5.794000000000000483e+00 5.599999999999999645e+00 -2.000000000000000111e-01
5.804000000000002046e+00 6.000000000000000000e+00 0.000000000000000000e+00
5.814000000000001833e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.824000000000000732e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.834000000000000519e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.844000000000002082e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.854000000000001869e+00 6.000000000000000000e+00 -2.000000000000000111e-01
5.864000000000000767e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.874000000000000554e+00 5.599999999999999645e+00 -2.000000000000000111e-01
5.884000000000002117e+00 6.400000000000000355e+00 -2.000000000000000111e-01
5.894000000000001904e+00 5.599999999999999645e+00 4.000000000000000222e-01
5.904000000000001691e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.914000000000000590e+00 6.799999999999999822e+00 4.000000000000000222e-01
5.924000000000002153e+00 6.400000000000000355e+00 0.000000000000000000e+00
5.934000000000001940e+00 6.000000000000000000e+00 4.000000000000000222e-01
5.944000000000001727e+00 6.000000000000000000e+00 4.000000000000000222e-01
5.954000000000000625e+00 6.799999999999999822e+00 -2.000000000000000111e-01
5.964000000000000412e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.974000000000001975e+00 6.400000000000000355e+00 4.000000000000000222e-01
5.984000000000001762e+00 5.599999999999999645e+00 0.000000000000000000e+00
5.994000000000000661e+00 6.799999999999999822e+00 4.000000000000000222e-01
